uuid,age,gender,education,occupation,country,race,nationality,income_category,target_words,n_texts,repeat_id,q_aut_1,q_aut_2,q_aut_3,q_aut_4,q_com_1,q_com_2,q_com_3,q_com_4,q_rel_1,q_rel_2,q_rel_3,q_rel_4,word_count,llm_aut,llm_com,llm_rel
764b72f880ec4059948e55f8e0ccb3e5,30 - 39,Female,Some College,Engineering Technologist,USA,White,American,"From $55,001 to $89,744",300,5,2,4,2,3,4,5,5,4,4,4,4,3,4,1133,3,4,4
764b72f880ec4059948e55f8e0ccb3e5,30 - 39,Female,Some College,Engineering Technologist,USA,White,American,"From $55,001 to $89,744",300,5,3,4,2,3,4,5,5,4,4,4,4,3,4,1133,3,4,4
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",50,1,1,4,3,3,4,5,5,4,4,4,4,4,4,46,3,3,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",50,1,2,4,3,3,4,5,5,4,4,4,4,4,4,46,3,3,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",50,1,3,4,3,3,4,5,5,4,4,4,4,4,4,46,3,3,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",50,3,1,4,3,3,4,5,5,4,4,4,4,4,4,140,3,3,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",50,3,2,4,3,3,4,5,5,4,4,4,4,4,4,140,3,3,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",50,3,3,4,3,3,4,5,5,4,4,4,4,4,4,140,3,3,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",50,5,1,4,3,3,4,5,5,4,4,4,4,4,4,235,3,3,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",50,5,2,4,3,3,4,5,5,4,4,4,4,4,4,235,3,3,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",50,5,3,4,3,3,4,5,5,4,4,4,4,4,4,235,3,3,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",150,1,1,4,3,3,4,5,5,4,4,4,4,4,4,161,3,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",150,1,2,4,3,3,4,5,5,4,4,4,4,4,4,161,3,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",150,1,3,4,3,3,4,5,5,4,4,4,4,4,4,161,3,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",150,3,1,4,3,3,4,5,5,4,4,4,4,4,4,455,3,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",150,3,2,4,3,3,4,5,5,4,4,4,4,4,4,455,3,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",150,3,3,4,3,3,4,5,5,4,4,4,4,4,4,455,3,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",150,5,1,4,3,3,4,5,5,4,4,4,4,4,4,747,4,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",150,5,2,4,3,3,4,5,5,4,4,4,4,4,4,747,3,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",150,5,3,4,3,3,4,5,5,4,4,4,4,4,4,747,4,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",300,1,1,4,3,3,4,5,5,4,4,4,4,4,4,281,4,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",300,1,2,4,3,3,4,5,5,4,4,4,4,4,4,281,4,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",300,1,3,4,3,3,4,5,5,4,4,4,4,4,4,281,4,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",300,3,1,4,3,3,4,5,5,4,4,4,4,4,4,781,5,5,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",300,3,2,4,3,3,4,5,5,4,4,4,4,4,4,781,4,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",300,3,3,4,3,3,4,5,5,4,4,4,4,4,4,781,4,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",300,5,1,4,3,3,4,5,5,4,4,4,4,4,4,1274,4,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",300,5,2,4,3,3,4,5,5,4,4,4,4,4,4,1274,4,4,3
cd82fb6ffe1548cebdfee6578e00f2ef,30 - 39,Male,High School,construction laborer,USA,White,American,"From $55,001 to $89,744",300,5,3,4,3,3,4,5,5,4,4,4,4,4,4,1274,4,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",50,1,1,4,4,3,4,4,4,4,4,3,3,3,3,47,3,3,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",50,1,2,4,4,3,4,4,4,4,4,3,3,3,3,47,3,3,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",50,1,3,4,4,3,4,4,4,4,4,3,3,3,3,47,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",50,3,1,4,4,3,4,4,4,4,4,3,3,3,3,137,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",50,3,2,4,4,3,4,4,4,4,4,3,3,3,3,137,3,3,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",50,3,3,4,4,3,4,4,4,4,4,3,3,3,3,137,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",50,5,1,4,4,3,4,4,4,4,4,3,3,3,3,228,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",50,5,2,4,4,3,4,4,4,4,4,3,3,3,3,228,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",50,5,3,4,4,3,4,4,4,4,4,3,3,3,3,228,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",150,1,1,4,4,3,4,4,4,4,4,3,3,3,3,150,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",150,1,2,4,4,3,4,4,4,4,4,3,3,3,3,150,3,3,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",150,1,3,4,4,3,4,4,4,4,4,3,3,3,3,150,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",150,3,1,4,4,3,4,4,4,4,4,3,3,3,3,421,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",150,3,2,4,4,3,4,4,4,4,4,3,3,3,3,421,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",150,3,3,4,4,3,4,4,4,4,4,3,3,3,3,421,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",150,5,1,4,4,3,4,4,4,4,4,3,3,3,3,696,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",150,5,2,4,4,3,4,4,4,4,4,3,3,3,3,696,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",150,5,3,4,4,3,4,4,4,4,4,3,3,3,3,696,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",300,1,1,4,4,3,4,4,4,4,4,3,3,3,3,265,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",300,1,2,4,4,3,4,4,4,4,4,3,3,3,3,265,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",300,1,3,4,4,3,4,4,4,4,4,3,3,3,3,265,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",300,3,1,4,4,3,4,4,4,4,4,3,3,3,3,770,3,4,4
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",300,3,2,4,4,3,4,4,4,4,4,3,3,3,3,770,3,4,4
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",300,3,3,4,4,3,4,4,4,4,4,3,3,3,3,770,3,4,4
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",300,5,1,4,4,3,4,4,4,4,4,3,3,3,3,1285,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",300,5,2,4,4,3,4,4,4,4,4,3,3,3,3,1285,3,4,3
2b80afe228704276bf9925d6c4a2dd3b,25 - 29,Female,High School,Market Research Specialist,USA,White,American,"From $55,001 to $89,744",300,5,3,4,4,3,4,4,4,4,4,3,3,3,3,1285,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",50,1,1,3,1,3,5,5,5,3,4,4,4,2,4,51,3,3,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",50,1,2,3,1,3,5,5,5,3,4,4,4,2,4,51,3,3,2
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",50,1,3,3,1,3,5,5,5,3,4,4,4,2,4,51,3,3,2
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",50,3,1,3,1,3,5,5,5,3,4,4,4,2,4,149,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",50,3,2,3,1,3,5,5,5,3,4,4,4,2,4,149,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",50,3,3,3,1,3,5,5,5,3,4,4,4,2,4,149,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",50,5,1,3,1,3,5,5,5,3,4,4,4,2,4,251,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",50,5,2,3,1,3,5,5,5,3,4,4,4,2,4,251,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",50,5,3,3,1,3,5,5,5,3,4,4,4,2,4,251,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",150,1,1,3,1,3,5,5,5,3,4,4,4,2,4,149,3,3,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",150,1,2,3,1,3,5,5,5,3,4,4,4,2,4,149,3,3,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",150,1,3,3,1,3,5,5,5,3,4,4,4,2,4,149,3,3,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",150,3,1,3,1,3,5,5,5,3,4,4,4,2,4,424,3,3,4
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",150,3,2,3,1,3,5,5,5,3,4,4,4,2,4,424,3,3,4
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",150,3,3,3,1,3,5,5,5,3,4,4,4,2,4,424,3,3,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",150,5,1,3,1,3,5,5,5,3,4,4,4,2,4,700,3,3,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",150,5,2,3,1,3,5,5,5,3,4,4,4,2,4,700,3,3,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",150,5,3,3,1,3,5,5,5,3,4,4,4,2,4,700,3,3,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",300,1,1,3,1,3,5,5,5,3,4,4,4,2,4,288,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",300,1,2,3,1,3,5,5,5,3,4,4,4,2,4,288,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",300,1,3,3,1,3,5,5,5,3,4,4,4,2,4,288,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",300,3,1,3,1,3,5,5,5,3,4,4,4,2,4,853,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",300,3,2,3,1,3,5,5,5,3,4,4,4,2,4,853,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",300,3,3,3,1,3,5,5,5,3,4,4,4,2,4,853,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",300,5,1,3,1,3,5,5,5,3,4,4,4,2,4,1436,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",300,5,2,3,1,3,5,5,5,3,4,4,4,2,4,1436,3,4,3
d5b625b5f8f74228934d6013f9b13210,60 - 64,Male,Master's,Manager,USA,White,American,"Greater than $149,131",300,5,3,3,1,3,5,5,5,3,4,4,4,2,4,1436,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",50,1,1,4,4,3,5,4,4,4,4,4,4,3,4,50,3,3,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",50,1,2,4,4,3,5,4,4,4,4,4,4,3,4,50,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",50,1,3,4,4,3,5,4,4,4,4,4,4,3,4,50,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",50,3,1,4,4,3,5,4,4,4,4,4,4,3,4,149,3,3,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",50,3,2,4,4,3,5,4,4,4,4,4,4,3,4,149,3,3,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",50,3,3,4,4,3,5,4,4,4,4,4,4,3,4,149,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",50,5,1,4,4,3,5,4,4,4,4,4,4,3,4,252,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",50,5,2,4,4,3,5,4,4,4,4,4,4,3,4,252,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",50,5,3,4,4,3,5,4,4,4,4,4,4,3,4,252,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",150,1,1,4,4,3,5,4,4,4,4,4,4,3,4,149,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",150,1,2,4,4,3,5,4,4,4,4,4,4,3,4,149,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",150,1,3,4,4,3,5,4,4,4,4,4,4,3,4,149,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",150,3,1,4,4,3,5,4,4,4,4,4,4,3,4,421,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",150,3,2,4,4,3,5,4,4,4,4,4,4,3,4,421,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",150,3,3,4,4,3,5,4,4,4,4,4,4,3,4,421,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",150,5,1,4,4,3,5,4,4,4,4,4,4,3,4,686,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",150,5,2,4,4,3,5,4,4,4,4,4,4,3,4,686,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",150,5,3,4,4,3,5,4,4,4,4,4,4,3,4,686,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",300,1,1,4,4,3,5,4,4,4,4,4,4,3,4,270,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",300,1,2,4,4,3,5,4,4,4,4,4,4,3,4,270,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",300,1,3,4,4,3,5,4,4,4,4,4,4,3,4,270,4,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",300,3,1,4,4,3,5,4,4,4,4,4,4,3,4,810,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",300,3,2,4,4,3,5,4,4,4,4,4,4,3,4,810,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",300,3,3,4,4,3,5,4,4,4,4,4,4,3,4,810,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",300,5,1,4,4,3,5,4,4,4,4,4,4,3,4,1340,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",300,5,2,4,4,3,5,4,4,4,4,4,4,3,4,1340,3,4,3
bc71640af46c4be5a1fab9f637c66ac0,25 - 29,Male,Master's,Industrial Engineer,USA,White,American,"From $55,001 to $89,744",300,5,3,4,4,3,5,4,4,4,4,4,4,3,4,1340,4,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",50,1,1,4,3,3,4,4,4,5,4,5,4,4,4,52,3,3,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",50,1,2,4,3,3,4,4,4,5,4,5,4,4,4,52,2,3,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",50,1,3,4,3,3,4,4,4,5,4,5,4,4,4,52,2,3,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",50,3,1,4,3,3,4,4,4,5,4,5,4,4,4,161,2,3,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",50,3,2,4,3,3,4,4,4,5,4,5,4,4,4,161,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",50,3,3,4,3,3,4,4,4,5,4,5,4,4,4,161,3,3,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",50,5,1,4,3,3,4,4,4,5,4,5,4,4,4,262,2,3,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",50,5,2,4,3,3,4,4,4,5,4,5,4,4,4,262,3,3,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",50,5,3,4,3,3,4,4,4,5,4,5,4,4,4,262,3,3,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",150,1,1,4,3,3,4,4,4,5,4,5,4,4,4,159,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",150,1,2,4,3,3,4,4,4,5,4,5,4,4,4,159,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",150,1,3,4,3,3,4,4,4,5,4,5,4,4,4,159,3,3,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",150,3,1,4,3,3,4,4,4,5,4,5,4,4,4,479,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",150,3,2,4,3,3,4,4,4,5,4,5,4,4,4,479,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",150,3,3,4,3,3,4,4,4,5,4,5,4,4,4,479,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",150,5,1,4,3,3,4,4,4,5,4,5,4,4,4,799,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",150,5,2,4,3,3,4,4,4,5,4,5,4,4,4,799,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",150,5,3,4,3,3,4,4,4,5,4,5,4,4,4,799,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",300,1,1,4,3,3,4,4,4,5,4,5,4,4,4,287,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",300,1,2,4,3,3,4,4,4,5,4,5,4,4,4,287,4,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",300,1,3,4,3,3,4,4,4,5,4,5,4,4,4,287,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",300,3,1,4,3,3,4,4,4,5,4,5,4,4,4,774,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",300,3,2,4,3,3,4,4,4,5,4,5,4,4,4,774,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",300,3,3,4,3,3,4,4,4,5,4,5,4,4,4,774,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",300,5,1,4,3,3,4,4,4,5,4,5,4,4,4,1261,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",300,5,2,4,3,3,4,4,4,5,4,5,4,4,4,1261,3,4,3
70f15616cf9e43e39426339420bac202,19,Male,Bachelor's,First-line supervisor of non-retail sales team,USA,White,American,"From $28,008 to $55,000",300,5,3,4,3,3,4,4,4,5,4,5,4,4,4,1261,3,4,3
